disk_usage_percent,temperature,read_error_rate,write_error_rate,reallocated_sector_count,pending_sector_count,power_on_hours,label
87,52,14,47,139,140,40355,1
40,51,2,35,118,23,26622,0
10,63,46,24,174,23,11128,0
52,56,45,13,130,84,10748,1
67,68,4,48,63,88,44586,1
45,39,46,49,6,117,45358,1
86,40,1,8,123,80,18941,0
11,32,29,12,133,111,9834,1
92,49,12,22,120,119,13360,1
77,34,7,35,49,2,37187,0
81,62,49,14,141,8,43634,0
36,39,1,0,69,24,43963,0
93,41,21,27,160,168,37986,1
43,50,10,48,10,44,49701,0
52,26,37,39,116,155,31159,1
10,32,38,2,194,72,12620,0
71,65,45,11,183,133,24208,1
71,68,44,45,26,160,35420,1
19,55,8,42,31,12,28622,0
81,49,48,18,37,154,670,1
24,31,34,45,190,132,21930,1
47,42,13,22,134,65,47966,0
35,29,0,9,188,124,20862,1
15,61,35,11,137,150,2923,1
19,67,46,41,104,49,24652,1
42,53,15,39,76,132,7063,1
57,32,6,28,31,156,44236,1
98,58,46,10,69,187,37920,1
59,36,22,28,135,73,9856,1
89,31,4,37,50,186,38347,1
87,48,43,44,35,126,46759,1
31,48,42,17,92,78,12360,1
49,57,30,2,12,64,3579,0
92,64,28,22,170,109,7527,1
74,33,3,15,15,91,36036,0
63,65,13,27,16,168,10321,1
27,63,29,27,122,23,34296,0
10,36,3,41,33,169,42630,1
29,56,25,2,179,22,24727,0
99,51,19,37,133,43,46385,0
41,54,32,14,145,105,2039,1
19,32,15,3,24,2,37649,0
54,42,11,46,43,189,6124,1
53,54,33,39,10,174,5805,1
28,27,13,24,128,199,6698,1
11,31,2,13,36,184,30683,1
37,64,27,10,1,147,10872,1
23,42,24,34,168,28,12695,0
19,26,8,12,76,141,38683,1
29,30,17,36,137,11,13800,0
85,52,19,25,75,49,8424,0
23,63,21,13,135,161,3490,1
65,31,19,48,194,47,8598,0
48,38,9,11,7,169,32862,1
41,31,3,8,101,14,26456,0
24,27,14,21,156,54,32548,0
82,38,4,19,43,110,31577,1
25,54,7,28,32,196,16491,1
19,69,12,44,46,28,40721,0
93,47,35,22,92,164,40282,1
64,46,3,0,111,85,39974,0
43,26,4,10,159,52,34358,0
57,64,11,20,52,180,10777,1
37,56,9,13,164,91,29984,0
40,29,45,43,44,129,28320,1
83,68,3,23,28,78,42914,0
70,63,36,11,13,18,5766,0
74,40,8,26,74,99,26602,1
19,47,44,33,112,92,40411,1
68,38,33,1,114,141,5277,1
67,64,0,16,198,86,5353,0
63,58,10,28,143,58,9439,0
66,36,24,30,96,34,15065,0
18,58,44,37,38,195,38346,1
86,46,1,4,78,136,10929,1
53,25,41,29,5,87,39124,1
89,37,6,18,47,34,5601,0
57,46,41,39,167,51,2196,1
26,25,6,22,69,98,30318,1
33,50,38,13,114,124,31717,1
36,32,46,17,132,40,45781,0
10,68,24,39,53,28,14064,0
58,60,25,24,59,85,47290,1
18,60,8,35,169,5,3715,0
76,55,39,4,113,11,45618,0
20,61,11,36,88,160,23476,1
48,34,13,47,113,66,6076,1
80,37,24,38,82,85,46550,1
65,34,29,42,86,166,24657,1
87,53,42,34,193,163,38778,1
50,51,44,10,19,95,1434,1
19,32,7,28,169,9,7165,0
27,50,35,18,51,195,34116,1
71,31,36,3,13,134,46217,1
80,41,44,26,56,51,11269,1
43,29,43,8,191,56,18252,0
61,67,3,24,22,82,43475,0
34,41,27,12,149,83,25605,1
50,60,2,22,62,93,2514,0
26,25,26,16,188,172,2875,1
17,55,20,2,30,80,26659,0
47,40,8,26,104,186,8359,1
95,57,35,12,54,153,47009,1
70,39,7,3,151,117,49726,1
63,34,20,20,83,153,30030,1
59,41,22,37,181,34,38650,0
16,60,0,23,178,5,10575,0
13,26,0,10,28,12,43771,0
68,25,49,40,44,94,4856,1
45,39,16,41,123,27,38852,0
56,34,2,0,54,41,29873,0
18,31,26,4,115,27,18379,0
55,46,19,30,30,33,16168,0
77,63,0,21,179,60,15182,0
92,43,4,24,30,175,47927,1
70,47,25,0,150,122,35925,1
81,67,7,1,0,154,48317,1
37,65,30,5,66,38,16319,0
24,26,22,11,199,15,3385,0
46,54,11,49,30,39,2592,0
55,62,8,32,2,73,12870,0
42,45,5,29,39,152,14551,1
24,40,5,32,130,18,17504,0
26,57,27,8,9,47,27962,0
99,54,14,45,191,152,22443,1
34,31,9,38,13,11,46347,0
56,31,20,34,30,68,33167,1
80,46,40,23,110,101,24078,1
77,50,16,33,174,62,46159,0
53,26,14,1,47,185,5516,1
90,60,46,47,33,67,44104,1
44,38,26,13,115,124,31798,1
28,57,49,10,116,123,5553,1
99,69,17,26,63,51,15276,0
56,39,36,36,140,173,25419,1
96,37,48,33,176,92,46571,1
52,66,1,17,193,165,36592,1
67,60,13,18,53,46,16072,0
25,45,11,33,51,22,49624,0
29,50,30,33,21,111,9875,1
57,49,4,30,44,191,36019,1
94,47,6,33,5,51,47459,0
95,53,12,39,89,161,823,1
85,45,2,34,34,186,41896,1
42,63,41,49,24,149,38085,1
76,61,20,27,11,106,2452,1
12,32,10,7,49,74,48500,0
15,41,39,29,7,191,9305,1
28,46,19,27,54,21,41036,0
35,39,28,27,185,96,6398,1
27,54,38,48,191,86,43996,1
76,48,24,39,167,132,15329,1
40,58,24,25,23,77,27862,1
20,56,24,46,70,88,16330,1
62,55,48,39,173,120,6439,1
52,27,6,16,95,159,11879,1
54,67,0,45,72,179,47204,1
10,44,27,49,119,176,28163,1
12,47,28,39,40,189,36650,1
11,27,9,44,123,36,34223,0
67,50,17,5,159,49,14375,0
52,31,4,41,19,66,25880,0
92,29,44,11,39,100,1703,1
11,27,23,33,157,180,754,1
73,39,10,27,188,34,47592,0
64,51,7,38,46,88,24174,1
15,49,49,31,18,102,16993,1
51,56,30,49,166,9,38880,0
84,57,25,23,12,189,6380,1
64,25,39,26,31,194,48138,1
99,35,5,14,4,160,7697,1
47,38,4,7,72,13,1943,0
67,52,42,11,122,197,16994,1
11,56,39,45,169,125,12447,1
33,46,14,0,68,51,40255,0
88,49,7,12,169,114,47759,1
15,32,42,17,6,125,10144,1
43,32,42,42,91,91,18407,1
42,47,19,16,115,143,17604,1
53,29,38,8,0,9,22769,0
86,59,11,0,117,79,34920,0
94,43,7,36,198,2,34769,0
68,57,46,4,21,152,10013,1
83,64,20,47,23,63,8889,1
22,39,5,5,84,118,48229,1
22,34,46,39,164,87,13927,1
34,47,28,20,145,24,1136,0
52,52,29,14,127,35,26443,0
36,42,32,26,53,151,19864,1
99,41,49,27,106,37,30355,0
16,51,1,38,167,181,36815,1
89,25,12,28,15,170,11444,1
75,48,25,27,42,126,39346,1
57,46,5,47,141,108,6946,1
84,29,45,8,46,113,43681,1
57,68,13,21,137,43,5284,0
39,30,38,34,75,76,38455,1
73,32,29,27,82,136,47621,1
48,64,37,24,169,14,19598,0
45,56,16,28,68,181,10827,1
87,61,13,46,154,163,44667,1
94,68,47,10,75,28,24095,0
99,35,11,31,163,5,42282,0
28,34,38,20,79,114,43022,1
62,37,5,34,80,78,7218,0
93,50,34,36,122,40,35328,0
74,37,33,14,28,140,33206,1
33,55,7,41,152,191,14378,1
85,32,16,11,165,177,49153,1
46,44,28,32,121,127,49163,1
71,58,26,8,183,38,3606,0
46,33,20,44,15,192,19025,1
24,25,11,41,144,137,45682,1
99,47,6,28,14,5,27552,0
34,62,44,36,77,27,38804,0
52,43,17,9,33,71,33436,0
31,50,5,14,143,29,5095,0
11,40,36,4,88,81,27570,1
33,34,21,9,62,37,5179,0
84,33,6,44,68,121,21874,1
84,50,42,48,188,94,8123,1
32,53,41,6,184,162,6388,1
10,38,24,5,84,119,12915,1
30,31,9,45,132,112,9849,1
98,65,29,3,198,113,2227,1
95,34,7,38,122,105,43885,1
68,40,36,24,165,128,46631,1
45,66,20,24,53,147,40824,1
88,43,34,19,173,83,26093,1
48,56,16,32,135,76,43015,1
66,55,36,37,71,116,31538,1
71,39,29,38,34,177,43222,1
76,29,21,47,106,41,2440,0
62,40,22,45,26,134,43919,1
98,43,10,2,3,183,28533,1
74,37,25,20,72,17,39180,0
29,37,16,48,43,187,24653,1
55,36,2,30,123,11,15368,0
97,42,22,7,120,102,20912,1
51,59,31,0,58,59,19356,0
99,42,1,19,182,160,5904,1
48,65,13,37,97,51,46490,0
47,32,13,15,140,161,38878,1
85,68,45,29,165,195,9038,1
74,31,31,21,32,56,11030,0
92,57,4,20,19,165,14258,1
87,40,12,27,174,83,31780,1
24,46,44,24,134,21,10450,0
22,53,29,41,96,86,10515,1
65,58,25,4,69,4,8241,0
80,47,35,24,118,27,18911,0
45,40,22,23,168,122,27156,1
21,64,15,30,189,134,18715,1
96,60,44,4,188,106,5206,1
73,34,11,35,9,95,18254,1
94,58,8,22,148,88,822,0
21,28,39,34,172,193,36827,1
54,41,10,21,94,103,25372,1
81,63,44,18,122,199,35447,1
33,57,42,1,95,165,15294,1
31,63,12,13,130,48,22917,0
83,36,27,29,199,101,30642,1
55,37,47,42,91,121,12430,1
29,27,33,21,13,76,49732,1
64,38,28,37,95,105,41691,1
50,32,25,14,27,73,46035,0
86,47,39,22,99,55,14422,0
44,41,4,22,98,46,47747,0
80,60,5,24,188,4,49610,0
31,29,45,31,16,18,36867,0
36,58,9,8,155,76,47848,0
25,64,8,41,108,93,26586,1
12,44,32,47,58,110,44004,1
86,61,33,31,185,26,3717,0
26,45,33,49,64,187,11083,1
79,46,26,37,99,15,44809,0
92,39,26,28,36,120,10190,1
48,35,24,18,121,15,1489,0
35,32,14,43,158,193,30886,1
88,37,47,48,180,33,9801,1
45,57,29,17,0,70,8294,0
53,69,44,19,43,130,31080,1
31,40,49,18,125,43,26028,0
48,63,2,28,92,157,41751,1
55,34,29,44,39,193,21985,1
35,68,4,38,135,95,9734,1
34,36,45,29,55,54,49586,1
22,58,41,30,176,142,36692,1
71,32,46,0,145,5,39461,0
52,31,21,10,30,154,46095,1
81,42,29,42,169,18,15451,0
35,30,8,36,184,159,29815,1
52,38,11,13,158,41,25258,0
41,60,33,29,95,33,3273,0
82,34,3,43,118,142,22803,1
65,39,12,14,31,75,6617,0
42,54,41,45,117,158,38662,1
28,45,40,47,168,130,7145,1
54,48,21,47,169,12,1885,0
34,66,20,14,53,26,17754,0
88,32,33,32,35,153,9456,1
86,65,26,1,168,113,26118,1
59,54,37,8,9,78,34752,1
20,29,12,23,78,160,14482,1
13,43,34,22,46,130,5379,1
84,52,36,20,131,174,7540,1
15,29,41,7,184,128,35814,1
14,44,40,10,147,172,11479,1
79,31,19,0,198,164,17564,1
59,36,16,47,113,36,46645,0
87,39,37,10,94,51,44581,0
12,51,32,14,73,189,8990,1
62,40,8,0,194,109,34247,0
62,53,4,21,73,153,35150,1
52,62,19,39,150,182,24146,1
54,66,39,3,154,9,17849,0
38,59,17,13,75,98,4045,1
51,43,46,22,176,100,26932,1
93,45,7,18,161,87,44469,0
66,29,26,6,160,130,1095,1
74,34,27,25,2,167,1586,1
78,38,48,48,195,28,39838,1
22,34,26,18,158,78,11318,1
85,37,15,32,101,145,2234,1
25,58,12,21,29,149,18530,1
21,52,36,38,65,182,6722,1
18,31,38,35,36,11,33886,0
55,46,43,45,125,53,30496,1
57,35,10,0,35,85,47136,0
61,54,24,28,16,171,12208,1
37,34,30,32,39,51,11596,0
67,61,29,24,86,76,33464,1
81,49,47,49,187,174,2280,1
58,33,17,46,70,85,21109,1
67,49,47,25,198,2,29387,0
19,62,6,30,137,110,34671,1
79,28,32,49,165,65,14888,1
20,41,8,45,42,55,28348,0
18,66,10,33,127,166,6175,1
72,31,10,36,71,69,35834,0
57,27,47,32,169,141,5553,1
21,28,33,6,137,0,38253,0
11,62,29,15,78,166,39246,1
77,58,3,21,44,160,1142,1
58,56,23,7,177,89,44138,0
92,44,5,3,60,133,29605,1
35,28,7,48,100,108,49533,1
74,67,26,4,169,29,7678,0
60,51,11,24,118,92,22570,1
24,40,21,33,191,114,9337,1
92,35,45,12,37,45,21799,0
72,44,27,0,93,129,24319,1
54,52,26,47,137,100,16266,1
89,37,1,26,196,57,29557,0
28,44,24,42,134,93,30550,1
93,33,13,8,196,148,14984,1
63,59,47,26,73,136,24202,1
21,51,22,19,132,161,6259,1
70,68,31,5,66,23,3321,0
15,28,21,5,94,59,40621,0
88,42,1,14,12,78,48194,0
88,54,14,41,147,9,25291,0
78,33,35,35,143,111,17993,1
17,48,19,11,50,104,21114,1
86,33,17,35,89,134,13092,1
72,63,26,3,75,150,26163,1
29,56,0,1,140,177,11465,1
33,52,26,46,146,53,29402,1
63,61,39,25,137,171,42631,1
81,53,46,7,118,30,32893,0
36,50,29,18,139,32,28882,0
94,60,10,8,45,128,12546,1
85,49,13,0,9,120,349,1
93,28,13,49,87,114,48395,1
62,41,47,40,111,111,48006,1
69,33,2,35,193,114,49823,1
94,51,5,48,67,90,23500,1
72,42,37,1,49,149,1073,1
46,39,40,32,126,167,16836,1
23,51,19,32,113,12,187,0
43,27,7,24,154,61,24195,0
68,33,32,36,52,80,173,1
71,67,26,48,85,146,12122,1
82,31,12,13,194,121,30930,1
46,40,2,26,190,4,22549,0
99,28,44,20,115,140,29934,1
13,30,30,11,54,5,49649,0
40,29,32,42,163,56,34743,1
20,36,29,36,105,75,38938,1
88,46,30,16,33,116,22284,1
64,64,29,0,73,52,38190,0
65,53,1,41,155,176,9410,1
76,49,6,13,1,3,48243,0
44,59,12,14,199,52,18927,0
40,34,37,10,139,177,43551,1
39,63,24,20,1,38,20691,0
46,28,18,33,152,184,27886,1
68,45,24,36,171,52,10939,0
66,67,47,22,122,141,13664,1
82,57,7,36,76,55,24329,0
71,31,6,40,153,156,33454,1
29,69,15,36,178,32,43858,0
40,60,12,6,105,6,41501,0
39,67,28,13,96,117,23042,1
31,59,14,49,170,74,43593,1
30,51,35,40,134,167,25468,1
74,48,0,46,45,187,27094,1
93,36,29,24,132,37,24008,0
37,30,31,41,110,50,20968,1
95,26,35,2,96,56,15453,0
85,65,4,19,134,11,11768,0
58,40,9,48,9,59,49620,0
35,35,2,1,159,154,3204,1
90,52,20,5,101,59,27542,0
56,45,30,37,174,122,9559,1
29,65,19,41,164,179,9573,1
76,57,21,33,138,143,30572,1
22,32,20,20,82,136,46712,1
21,54,14,7,166,133,19794,1
58,30,35,41,127,62,5995,1
51,37,15,15,73,66,35166,0
72,64,19,3,88,77,3426,0
49,31,35,18,48,130,19883,1
60,31,14,10,137,92,6106,0
17,50,39,46,19,56,30371,1
27,62,3,20,137,149,8162,1
70,61,38,46,119,170,20598,1
87,52,35,15,8,14,17125,0
48,56,46,44,196,51,8740,1
54,67,42,35,64,183,46433,1
28,36,30,48,173,27,8982,0
45,56,1,26,37,91,5576,0
51,41,2,22,70,117,18525,1
55,43,22,18,45,31,24013,0
28,62,42,6,4,30,15343,0
62,59,4,6,82,178,16634,1
19,35,9,6,145,182,33116,1
18,64,18,11,137,19,16033,0
32,41,21,0,15,53,48554,0
28,48,39,35,40,139,2506,1
11,33,15,44,160,47,26217,0
78,64,39,8,34,127,35789,1
52,46,3,3,146,180,1777,1
19,52,16,43,166,134,47162,1
75,52,27,13,105,154,26456,1
96,33,10,40,168,110,33658,1
86,56,36,29,36,128,37882,1
48,53,9,48,198,183,39871,1
24,61,14,42,127,193,26957,1
34,34,17,40,112,56,21581,0
51,28,33,14,7,185,2489,1
22,36,4,21,161,172,49739,1
38,51,44,1,107,118,49711,1
64,60,29,23,113,121,44048,1
83,49,22,20,82,70,36413,0
60,68,3,29,16,26,2922,0
29,62,15,10,16,53,29438,0
66,65,12,49,14,142,49926,1
89,64,6,34,192,132,44744,1
27,60,29,14,192,181,9127,1
60,53,7,33,157,51,19444,0
46,53,32,1,59,72,44758,0
94,44,40,26,151,56,49497,1
48,35,6,34,144,28,30022,0
85,61,7,44,177,133,6742,1
89,62,41,43,64,158,40545,1
95,37,43,43,33,53,43377,1
22,61,37,19,185,185,28785,1
74,31,27,48,79,1,14554,0
55,57,35,37,107,99,5404,1
44,39,32,43,117,141,31304,1
34,34,45,22,8,80,24296,1
19,42,8,27,124,168,46440,1
23,28,30,31,18,110,33583,1
99,34,21,45,192,27,9915,0
26,39,16,45,86,166,7961,1
55,35,11,46,196,38,6582,0
68,55,34,3,86,122,40008,1
79,67,18,6,155,173,6977,1
66,55,41,6,177,172,21979,1
33,62,23,22,56,44,10685,0
99,32,23,12,117,46,23615,0
65,63,18,25,92,191,35734,1
69,40,9,41,166,99,35074,1
45,46,21,45,126,134,47649,1
10,37,16,17,170,87,23499,0
82,29,9,49,4,129,21732,1
70,63,20,34,112,70,28514,1
81,41,24,32,31,120,38138,1
58,53,4,16,138,143,45160,1
66,59,19,26,165,169,20763,1
32,62,38,39,134,132,7990,1
67,34,26,22,22,163,44643,1
79,34,36,19,35,85,28143,1
83,48,36,0,156,11,20822,0
74,68,0,22,188,126,1342,1
85,49,7,14,17,179,5459,1
50,30,15,38,127,90,44861,1
52,53,15,11,173,172,9839,1
15,69,13,34,59,93,49629,1
91,56,38,13,93,19,8548,0
18,66,26,39,13,115,13945,1
49,62,39,7,59,85,7819,1
91,50,27,8,130,44,11654,0
36,47,32,23,49,150,27719,1
38,50,24,17,15,12,673,0
16,44,23,27,60,112,28862,1
20,43,33,43,147,154,11121,1
83,26,7,1,62,7,1911,0
97,55,24,37,48,176,5668,1
90,55,10,49,97,183,42600,1
68,58,12,16,148,81,37952,0
34,33,4,4,69,159,21825,1
98,66,6,21,11,139,702,1
93,69,21,25,158,178,13657,1
26,55,17,16,11,160,33834,1
99,58,31,4,72,82,19546,0
10,43,26,49,172,176,5953,1
24,38,10,32,106,102,35819,1
23,69,40,32,62,156,43504,1
68,27,13,5,123,34,1409,0
18,33,13,49,156,117,49724,1
43,28,14,9,165,182,6918,1
93,67,34,33,189,33,26981,0
66,64,46,33,130,114,9376,1
89,54,4,2,194,7,29697,0
66,54,23,21,75,64,38262,0
36,65,17,5,44,89,696,0
87,36,44,28,78,193,19346,1
49,46,22,14,63,99,48675,1
15,51,27,6,115,86,3677,0
94,49,22,20,143,104,36438,1
76,60,18,41,104,81,5207,1
98,38,8,20,34,22,7847,0
64,49,38,27,66,66,17948,1
86,63,25,20,6,62,27285,0
12,67,45,28,35,194,8299,1
27,47,17,22,10,103,47882,1
93,46,22,42,196,114,14189,1
54,26,16,25,30,182,46796,1
40,63,11,31,143,41,3689,0
84,56,5,49,74,185,16908,1
15,32,46,35,48,185,32431,1
80,26,15,4,183,55,17357,0
74,40,43,3,83,86,12760,1
57,54,3,47,75,14,8138,0
40,57,3,38,126,11,33526,0
17,68,44,4,120,199,47295,1
16,35,35,25,193,148,17530,1
88,59,34,0,181,34,14203,0
69,58,12,42,166,53,13467,0
36,66,33,5,100,140,42334,1
78,58,24,43,52,97,3377,1
32,51,43,27,43,21,37880,0
96,54,5,4,27,84,35552,0
82,48,35,34,73,120,24368,1
31,44,24,1,31,159,32244,1
31,31,40,28,169,143,10201,1
39,33,16,19,8,81,23894,0
68,47,40,41,110,79,6566,1
80,35,39,20,90,48,40012,0
60,37,11,14,95,151,32150,1
41,41,29,30,122,67,15053,1
35,59,23,11,177,21,6331,0
42,52,29,14,50,112,49557,1
68,42,3,20,77,27,7716,0
25,52,45,17,105,182,18878,1
19,52,47,29,127,114,11685,1
77,40,33,27,14,179,49578,1
23,28,27,6,141,140,31141,1
20,42,30,16,129,80,2354,1
69,49,47,41,183,69,35458,1
77,27,42,1,189,192,31747,1
81,49,28,2,79,144,35840,1
60,65,49,36,175,163,1076,1
61,63,40,5,88,63,17578,0
91,50,39,28,118,187,47340,1
35,53,34,15,51,91,18181,1
25,61,32,6,162,75,25441,0
89,48,23,2,11,172,45856,1
48,25,20,14,41,139,5458,1
54,63,30,13,19,119,20090,1
91,36,15,16,152,115,48303,1
54,45,30,0,22,128,49508,1
48,31,35,4,183,138,9116,1
61,36,39,17,120,116,18461,1
17,59,6,29,126,102,48972,1
88,63,40,40,180,101,41457,1
62,29,18,8,154,37,25564,0
49,32,33,2,87,193,49326,1
62,62,39,0,58,3,22243,0
10,36,29,12,107,60,17181,0
69,42,6,12,29,109,18262,1
39,41,23,46,109,136,5635,1
57,66,49,44,158,117,7117,1
46,43,0,2,77,161,19356,1
47,68,27,3,50,121,6563,1
10,42,44,29,166,152,12073,1
13,30,13,25,161,26,7081,0
92,34,34,21,13,168,26283,1
68,62,20,41,60,190,35562,1
88,33,15,47,199,192,21325,1
28,41,25,20,18,106,17075,1
77,56,46,19,80,122,42043,1
91,59,26,38,66,88,9205,1
52,53,13,17,5,28,2100,0
28,49,13,14,100,168,24468,1
85,41,9,39,172,121,14802,1
43,34,43,12,74,160,29566,1
94,42,0,9,142,109,32325,0
39,46,38,47,98,28,34345,0
31,33,17,22,58,110,49938,1
37,52,2,8,197,137,6892,1
13,61,46,48,60,164,15755,1
57,48,48,28,138,0,26944,0
54,43,6,25,59,146,39138,1
43,45,29,41,171,6,33173,0
57,41,43,32,129,23,39467,0
86,32,41,32,114,44,26633,0
81,47,25,18,94,112,16538,1
32,38,2,7,87,68,21390,0
53,58,24,6,192,161,24005,1
72,60,20,26,115,8,5411,0
72,36,32,0,102,102,41168,1
83,56,17,29,193,183,33872,1
69,64,12,29,61,170,23238,1
38,26,8,44,164,133,7059,1
16,49,39,21,153,128,18484,1
55,45,34,6,119,77,5544,0
94,55,1,39,171,148,1681,1
48,34,35,40,93,0,42856,0
92,42,23,18,94,124,12368,1
23,66,48,1,68,146,45818,1
53,28,44,36,151,21,47974,0
81,26,7,37,141,129,18026,1
63,58,40,47,180,29,28940,0
40,46,43,25,173,134,10011,1
20,59,39,47,91,125,28558,1
76,58,34,25,23,25,37648,0
55,45,19,44,188,153,6644,1
10,52,43,15,11,14,33357,0
59,62,38,29,104,72,20997,1
22,57,24,32,178,189,22436,1
75,54,19,31,70,141,40525,1
42,59,45,4,35,155,38678,1
36,62,43,44,177,145,33388,1
72,41,27,1,128,10,44111,0
79,69,40,36,130,177,33902,1
94,42,28,7,106,96,9720,1
11,56,46,0,61,87,26623,1
27,57,28,12,93,160,49536,1
28,41,32,45,40,42,16288,0
57,50,48,24,167,1,5568,0
76,46,22,28,72,107,14753,1
34,41,28,20,52,105,22035,1
46,35,38,33,198,159,3574,1
26,27,35,29,69,25,22862,0
83,47,18,22,14,21,13708,0
97,39,44,16,81,36,38264,0
31,37,48,16,67,151,44038,1
37,41,32,40,144,172,42313,1
22,34,2,24,15,33,42529,0
89,45,39,38,150,91,42650,1
41,49,44,39,91,141,38538,1
39,40,3,27,41,160,21100,1
29,66,24,37,170,34,40030,0
69,69,45,16,120,173,32981,1
21,40,29,2,88,189,48757,1
40,61,20,48,95,82,31356,1
33,49,36,35,155,160,21000,1
49,46,32,39,199,119,1939,1
50,43,6,2,108,2,43183,0
19,32,1,6,91,64,37311,0
15,61,24,33,1,10,13287,0
24,27,25,45,180,71,9603,1
34,27,6,40,133,76,44213,1
25,47,45,6,151,113,29590,1
53,32,38,37,136,44,15137,0
98,46,32,5,134,78,42076,0
80,27,41,27,68,156,13542,1
79,36,17,14,98,121,35841,1
48,67,33,34,141,33,4720,0
75,60,12,2,110,17,3073,0
98,31,38,17,51,41,3369,0
74,47,7,22,186,52,47994,0
16,67,42,22,13,68,17416,1
43,43,48,4,11,128,13805,1
20,29,33,1,9,170,17104,1
19,61,2,20,160,153,38567,1
47,46,6,9,158,154,49102,1
16,68,33,46,18,194,36590,1
98,53,0,48,8,14,32461,0
26,32,4,40,165,94,6752,1
24,55,23,46,74,142,44569,1
30,59,33,35,96,58,37929,1
50,60,39,18,26,11,39425,0
92,37,44,0,20,36,27192,0
53,48,11,20,124,186,46434,1
43,39,42,48,149,83,2387,1
91,26,12,9,178,41,1489,0
71,61,26,46,39,126,784,1
89,50,38,6,167,48,48914,0
89,68,25,32,27,121,7062,1
40,63,7,24,153,37,35432,0
14,63,41,23,52,199,35622,1
88,47,41,17,5,87,26340,1
99,43,33,40,11,27,48576,0
93,37,2,47,156,3,21812,0
10,69,28,10,144,33,46174,0
60,61,45,17,3,7,2846,0
50,40,19,39,70,145,34295,1
67,48,8,42,106,73,20209,1
35,60,42,40,92,127,40355,1
22,44,8,18,17,181,8652,1
48,48,21,12,28,74,9238,0
25,55,38,11,96,140,9656,1
30,39,8,44,187,196,46841,1
36,27,18,45,39,154,24071,1
77,40,9,7,36,39,1073,0
23,35,32,13,132,34,27020,0
44,51,49,48,76,70,24265,1
39,54,45,27,159,102,45938,1
17,37,24,28,48,61,34580,0
46,25,25,1,179,69,43617,0
11,37,30,28,74,120,30906,1
33,46,21,0,186,169,28086,1
18,65,20,29,63,148,47623,1
71,68,20,47,173,44,15418,0
26,69,24,47,91,173,15935,1
45,53,33,24,119,88,31109,1
39,55,5,25,47,170,33023,1
16,48,7,37,41,189,14367,1
16,37,15,49,78,120,3459,1
26,50,31,8,63,87,23484,1
91,32,26,16,121,129,20574,1
12,26,36,22,90,195,9136,1
51,44,33,9,0,88,11349,1
63,62,5,44,6,194,9318,1
87,65,31,45,145,81,4066,1
35,25,13,38,140,168,29231,1
58,60,23,49,140,145,1454,1
97,56,26,44,81,184,34409,1
12,38,41,45,85,196,28326,1
62,51,29,6,102,44,40346,0
13,69,1,15,96,123,29264,1
57,65,4,36,69,45,41554,0
13,38,30,12,184,163,44930,1
14,62,4,41,162,172,31513,1
10,48,23,43,137,55,25818,1
15,69,43,25,60,116,20277,1
87,44,14,21,114,89,46360,1
77,46,43,31,185,92,6714,1
78,30,32,26,123,186,18590,1
51,43,4,34,175,164,39247,1
81,62,22,6,36,42,27253,0
95,37,36,49,146,153,44692,1
91,59,28,29,177,103,31193,1
88,47,26,29,89,67,11365,1
93,55,35,33,187,133,4114,1
53,69,49,48,120,187,12522,1
69,53,40,40,98,190,29206,1
44,59,31,25,184,171,26989,1
70,59,35,24,118,76,39618,1
91,68,21,8,180,114,16263,1
15,30,2,9,7,15,21770,0
28,42,25,18,57,128,39433,1
80,61,4,24,60,117,40547,1
25,35,36,42,75,147,629,1
14,31,21,13,53,42,15715,0
23,55,1,46,99,194,12092,1
98,31,15,44,194,179,35104,1
20,39,30,18,102,116,31972,1
59,52,5,21,191,135,23559,1
47,53,47,14,37,186,26593,1
36,37,21,6,98,143,36271,1
78,25,35,18,155,173,44388,1
18,28,29,36,72,0,11898,0
21,66,42,0,181,30,26826,0
32,40,14,4,198,116,13353,1
94,63,29,41,8,19,33496,0
77,44,9,38,53,27,43664,0
35,46,12,26,15,100,11609,1
72,32,44,29,0,20,1949,0
55,49,36,31,161,133,48947,1
39,49,33,42,97,110,49381,1
83,29,18,40,138,53,26573,0
19,34,0,30,61,1,32684,0
65,69,0,14,167,148,13449,1
95,33,49,27,136,148,37370,1
85,46,41,29,188,176,46516,1
80,58,7,2,179,133,33862,1
85,60,34,36,194,191,21386,1
87,32,40,1,48,48,9824,0
52,64,14,24,145,68,39440,0
24,27,31,12,99,81,13674,1
77,65,42,12,70,39,9782,0
68,29,2,13,143,144,37781,1
20,46,23,32,51,14,43009,0
59,57,35,41,127,108,27384,1
52,36,30,38,42,190,7487,1
99,25,17,36,2,42,40549,0
69,50,45,32,84,58,6582,1
74,42,41,24,27,121,48787,1
68,59,49,42,5,93,8827,1
86,32,2,38,122,85,633,1
19,28,12,17,28,101,33072,1
37,47,32,12,9,179,24590,1
13,35,35,26,53,137,29905,1
72,42,11,40,186,136,20675,1
37,56,45,16,156,158,7315,1
81,68,35,11,75,4,16631,0
52,31,0,28,5,32,41856,0
66,67,8,45,74,14,637,0
47,60,18,4,133,10,37080,0
83,54,24,18,107,104,47865,1
83,30,32,16,29,98,47008,1
67,42,6,23,127,89,19359,0
28,32,36,48,170,3,30352,0
22,52,32,30,27,81,41572,1
32,61,39,25,106,112,21990,1
65,36,49,33,167,18,49127,0
